본부명,지사명,표준시설코드,시설명,대피소명,소재지,전화번호,수용가능인원,위도,경도
경북,의성.군위,4773010133,금봉,옥전초등학교,경상북도 의성군 옥산면 정자리,054-833-2215,0.0,36.3937108,128.7965609
경북,의성.군위,4773010133,금봉,전흥1리경로회관,경상북도 의성군 옥산면 전흥리,054-833-5997,0.0,36.3667465,128.8419833
전남,목포.무안.신안,4691010215,탄동,하탑노인정,전라남도 신안군 지도읍 탄동리,061-275-0667,30.0,35.0367474,126.1818443
전남,목포.무안.신안,4691010215,탄동,내동경로당,전라남도 신안군 지도읍 탄동리,061-262-2677,25.0,35.0367474,126.1818443
전남,목포.무안.신안,4691010215,탄동,탄동경로당,전라남도 신안군 지도읍 탄동리,061-275-0548,20.0,35.0367474,126.1818443
전남,목포.무안.신안,4691010215,탄동,원달마을노인정,전라남도 신안군 지도읍 탄동리,,50.0,35.0367474,126.1818443
전남,목포.무안.신안,4691010215,탄동,지명중학고,전라남도 신안군 지도읍 광정리,061-275-0540,300.0,35.0680602,126.2236202
전남,목포.무안.신안,4691010215,탄동,지명고등학교,전라남도 신안군 지도읍 읍내리,061-275-0320,183.0,35.0596707,126.2082508
전남,목포.무안.신안,4691010215,탄동,지도초등학교,전라남도 신안군 지도읍 읍내리,061-275-4567,375.0,35.0596707,126.2082508
전남,목포.무안.신안,4691010215,탄동,신안군청(탄동),전라남도 신안군 압해읍 신장리,061-240-8903,,34.8362919,126.3583826
전남,목포.무안.신안,4691010215,탄동,전라남도청(탄동),전라남도 무안군 삼향읍 남악리,061-286-3721,,34.8132575,126.4691857
전남,목포.무안.신안,4691010215,탄동,신안군(지도읍사무소),전라남도 신안군 지도읍 읍내리,061-240-3448,,35.0596707,126.2082508
경북,의성.군위,4772010105,산호,소보중학교(폐교),대구광역시 군위군 소보면 송원리,054-382-4067,450.0,36.2566412,128.4778381
경북,의성.군위,4772010105,산호,서경용수리경로당,대구광역시 군위군 소보면 서경리,,30.0,36.2412381,128.4995974
경북,의성.군위,4772010105,산호,평호리마을노인회관,대구광역시 군위군 소보면 평호리,054-382-4983,30.0,36.2095282,128.502274
경기,안성,4155010068,고삼,양성중학교,경기도 안성시 양성면,031-670-7900,1101.0,37.0818927,127.2199877
경기,안성,4155010068,고삼,미곡초등학교,경기도 안성시 양성면,031-674-0306,62.0,37.0818927,127.2199877
경기,안성,4155010068,고삼,양진초등학교,경기도 안성시 공도읍 진사리,031-655-7540,3864.0,36.9865345,127.1447098
경기,안성,4155010068,고삼,양진중학교,경기도 안성시 공도읍 진사리,031-8046-7702,2043.0,36.9865345,127.1447098
경기,안성,4155010068,고삼,고삼제일교회,경기도 안성시 고삼면,031-673-5846,62.0,37.0923305,127.2715103
경기,안성,4155010068,고삼,안법고등학교,경기도 안성시,031-674-3413,1609.0,37.0075339,127.2695329
경기,안성,4155010068,고삼,어울초등학교,경기도 안성시 대덕면,031-677-9342,1943.0,37.0344663,127.2384922
경기,안성,4155010068,고삼,도하초등학교,충청남도 천안시 서북구 성환읍,041-581-0684,343.0,36.9321256,127.12836
경기,안성,4155010068,고삼,대홍초등학교,충청남도 천안시 서북구 성환읍,041-581-2700,666.0,36.9321256,127.12836
경기,안성,4155010068,고삼,신가초등학교,충청남도 천안시 서북구 성환읍,041-581-2702,407.0,36.9321256,127.12836
경기,안성,4155010068,고삼,부용초등학교,경기도 평택시 팽성읍,031-691-5946,1922.0,36.9610534,127.0494155
경기,안성,4155010068,고삼,합정초등학교,경기도 평택시,031-652-2814,1246.0,36.9940244,126.8524533
경기,안성,4155010068,고삼,개정초등학교,경기도 안성시 미양면 개정리,031-672-8987,280.0,36.9610795,127.1930183
경기,안성,4155010068,고삼,보체초등학교,경기도 안성시 미양면 보체리,031-677-8084,180.0,36.9698615,127.2418453
경기,안성,4155010068,고삼,미양초등학교,경기도 안성시 미양면 양지리,031-673-1997,180.0,36.9793517,127.2169345
경기,안성,4155010068,고삼,광덕초등학교,경기도 안성시 대덕면 내리,031-676-8943,120.0,37.0045803,127.2247839
경기,안성,4155010068,고삼,공도초등학교,경기도 안성시 공도읍 용두리,031-651-2004,204.0,37.006952,127.1632415
경기,안성,4155010068,고삼,공도중학교,경기도 안성시 공도읍 만정리,031-651-2004,300.0,37.0129728,127.1782401
경기,안성,4155010068,고삼,문기초등학교,경기도 안성시 공도읍 양기리,031-618-0559,295.0,37.0021777,127.1973893
경기,안성,4155010068,고삼,대덕초등학교,경기도 안성시 대덕면 모산리,031-676-0630,260.0,37.033008,127.2424343
경기,안성,4155010068,고삼,주정경로당,경기도 안성시 원곡면 반제리,,25.0,37.0213892,127.1591897
경기,안성,4155010068,고삼,양성초등학교,경기도 안성시 양성면 동항리,031-672-2868,118.0,37.0654923,127.1879755
경기,안성,4155010068,고삼,명덕초등학교,경기도 안성시 대덕면 진현리,031-676-9825,50.0,37.0542352,127.2616922
경기,안성,4155010068,고삼,가율초등학교,경기도 안성시 보개면 이전리,031-676-4082,60.0,37.0632265,127.2899938
경기,안성,4155010068,고삼,서삼초등학교,경기도 안성시 보개면 남풍리,031-372-4082,280.0,37.0715368,127.3214131
경기,안성,4155010068,고삼,경기도청,경기도 수원시 권선구 권선동,031-8008-3135,,37.2500118,127.0269081
경기,안성,4155010044,운수,안성시청,경기도 안성시 봉산동,031-678-2971,,37.0071232,127.2790348
경기,안성,4155010044,운수,경기도,경기도 수원시 권선구 권선동,031--230-2800,,37.2500118,127.0269081
경기,안성,4155010044,운수,용머리초등학교,경기도 안성시 공도읍 용두리,031-658-0541,291.0,37.006952,127.1632415
경기,안성,4155010044,운수,만정중학교,경기도 안성시 공도읍 만정리,031-678-9700,1542.0,37.0129728,127.1782401
경기,안성,4155010012,금광,안성고등학교외 5개소,경기도 안성시 일죽면 금산리,031-673-1921,0.0,37.0681105,127.4987729
경기,안성,4155010012,금광,문기초등학교,경기도 안성시 공도읍 양기리,031-618-0559,295.0,37.0021777,127.1973893
경기,안성,4155010012,금광,대덕초등학교,경기도 안성시 대덕면 모산리,031-676-0630,260.0,37.033008,127.2424343
경기,안성,4155010012,금광,공도초등학교,경기도 안성시 공도읍 용두리,031-651-2004,204.0,37.006952,127.1632415
경기,안성,4155010012,금광,공도중학교,경기도 안성시 공도읍 만정리,031-651-2004,300.0,37.0129728,127.1782401
경기,안성,4155010012,금광,개정초등학교,경기도 안성시 미양면 개정리,031-672-8987,280.0,36.9610795,127.1930183
경기,안성,4155010012,금광,미양초등학교,경기도 안성시 미양면 양지리,031-673-1997,180.0,36.9793517,127.2169345
경기,안성,4155010012,금광,보체초등학교,경기도 안성시 미양면 보체리,031-677-8084,180.0,36.9698615,127.2418453
경기,안성,4155010012,금광,광덕초등학교,경기도 안성시 대덕면 내리,031-676-8943,50.0,37.0045803,127.2247839
경기,안성,4155010012,금광,안성여고,경기도 안성시 신소현동,031-673-1911,717.0,37.0200783,127.2551856
경기,안성,4155010012,금광,비룡초등학교,경기도 안성시 당왕동,031-676-0282,1340.0,37.0204069,127.2695
경기,안성,4155010012,금광,백성초등학교,경기도 안성시 금산동,031-674-3232,333.0,37.0127647,127.2687773
경기,안성,4155010012,금광,안성초등학교,경기도 안성시 구포동,031-674-5803,121.0,37.0112779,127.2730798
경기,안성,4155010012,금광,안성중학교,경기도 안성시 일죽면 금산리,031-673-2142,200.0,37.0681105,127.4987729
경기,안성,4155010012,금광,안성고교,경기도 안성시 금산동,031-673-1922,1022.0,37.0127647,127.2687773
경기,안성,4155010012,금광,안청중학교,경기도 안성시 당왕동,031-673-3124,378.0,37.0204069,127.2695
경기,안성,4155010012,금광,보개초등학교,경기도 안성시 보개면 복평리,031-675-3470,100.0,37.0359531,127.3101721
경기,안성,4155010012,금광,마전초등학교,경기도 안성시 삼죽면 마전리,031-672-4087,454.0,37.0321662,127.3458379
경기,안성,4155010012,금광,마전노인회관,경기도 안성시 삼죽면 마전리,,10.0,37.0321662,127.3458379
경기,안성,4155010012,금광,서운중학교,경기도 안성시 서운면 인리,031-672-9052,176.0,36.9379373,127.2731281
경기,안성,4155010012,금광,서운초등학교,경기도 안성시 서운면 동촌리,031-674-9081,457.0,36.950396,127.2532668
경기,안성,4155010012,금광,개산초등학교,경기도 안성시 금광면 개산리,031-672-3082,1250.0,36.9820941,127.296159
경기,안성,4155010012,금광,던전실성당,경기도 안성시 금광면 개산리,,100.0,36.9820941,127.296159
경기,안성,4155010012,금광,조령초등학교,경기도 안성시 금광면 사흥리,031-672-3084,100.0,36.9995409,127.3739103
경기,안성,4155010012,금광,금광제일감리교회,경기도 안성시 금광면 사흥리,,100.0,36.9995409,127.3739103
경북,의성.군위,4773010451,조성,경북중부중학교,경상북도 의성군 비안면 이두리,054-861-6912,1800.0,36.341889,128.4935511
경북,의성.군위,4773010451,조성,이두초교,경상북도 의성군 비안면 이두리,054-861-7015,280.0,36.341889,128.4935511
경북,의성.군위,4773010451,조성,구천교회,경상북도 의성군 구천면 용사리,054-861-9005,137.0,36.3517525,128.4131645
경북,의성.군위,4773010451,조성,비안중학교,경상북도 의성군 비안면 이두리,054-861-6912,150.0,36.341889,128.4935511
경북,의성.군위,4773010451,조성,이두초교,경상북도 의성군 비안면 이두리,054-861-7015,150.0,36.341889,128.4935511
경북,의성.군위,4773010451,조성,구천교회,경상북도 의성군 구천면 용사리,054-861-9005,100.0,36.3517525,128.4131645
경북,의성.군위,4773010451,조성,소호 보건진료소,경상북도 의성군 구천면 소호리,054-861-0025,30.0,36.3402236,128.4097707
경북,의성.군위,4773010451,조성,이두초교,경상북도 의성군 비안면 이두리,054-861-7015,150.0,36.341889,128.4935511
경북,의성.군위,4773010451,조성,구천교회,경상북도 의성군 구천면 용사리,054-861-9005,100.0,36.3517525,128.4131645
경북,의성.군위,4773010451,조성,소호보건진료소,경상북도 의성군 구천면 소호리,054-861-0025,30.0,36.3402236,128.4097707
경북,의성.군위,4773010451,조성,비안중학교,경상북도 의성군 비안면 이두리,054-861-6912,150.0,36.341889,128.4935511
경기,안성,4155010011,마둔,입암경로당,경기도 안성시 금광면 오산리,031-673-6877,26.0,36.9828914,127.3117419
경기,안성,4155010011,마둔,구송동경로당,경기도 안성시 대덕면 내리,-,40.0,37.0045803,127.2247839
경기,안성,4155010011,마둔,가온고등학교(B동),경기도 안성시 발화동,031-675-5022,109.0,36.9900519,127.281147
경기,안성,4155010011,마둔,중촌경로당,경기도 안성시 금광면 상중리,031-676-0204,25.0,36.9419042,127.3122058
경기,안성,4155010011,마둔,내동마을회관,경기도 안성시 금광면 내우리,031-676-9939,45.0,36.9948961,127.305798
경기,안성,4155010011,마둔,내우리구송 마을회관,경기도 안성시 금광면 내우리,-,30.0,36.9948961,127.305798
경기,안성,4155010011,마둔,가온고등학교(강당),경기도 안성시 발화동,031-675-5022,459.0,36.9900519,127.281147
경기,안성,4155010011,마둔,농촌리마을회관,경기도 안성시 중리동,031-675-1301,30.0,36.9770748,127.2816013
경기,안성,4155010011,마둔,내우리경로당,경기도 안성시 금광면 내우리,-,30.0,36.9948961,127.305798
경기,안성,4155010011,마둔,입암경로당,경기도 안성시 금광면 오산리,031-673-6877,26.0,36.9828914,127.3117419
경기,안성,4155010011,마둔,내개산마을회관,경기도 안성시 금광면 개산리,031-677-9956,47.0,36.9820941,127.296159
전남,장성,4688010124,모암,북일초등학교,전라남도 장성군 북일면 신흥리,061-393-1710,200.0,35.3653654,126.8020347
전남,장성,4688010124,모암,장성신흥중학교,전라남도 장성군 북일면 신흥리,061-393-1182,250.0,35.3653654,126.8020347
전남,장성,4688010124,모암,장성신흥중학교,전라남도 장성군 북일면 신흥리,061-393-1182,,35.3653654,126.8020347
전남,장성,4688010124,모암,장성군청,전라남도 장성군 장성읍,061-390-7019,,35.3265283,126.8158904
전남,장성,4688010124,모암,서삼교회,전라남도 장성군 서삼면 장산리,061-393-4640,30.0,35.3419484,126.7548517
전남,장성,4688010124,모암,대곡마을회관,전라남도 장성군 삼서면 대곡리,061-394-8338,50.0,35.2321478,126.6545475
전남,장성,4688010124,모암,서삼교회,전라남도 장성군 서삼면 장산리,061-393-4640,80.0,35.3419484,126.7548517
전남,장성,4688010125,추암,장성군청,전라남도 장성군 장성읍,061-390-7019,,35.3265283,126.8158904
전남,장성,4688010125,추암,전라남도,전라남도 무안군 삼향읍 남악리,061-286-4960~7,,34.8132575,126.4691857
전남,장성,4688010125,추암,서삼초등학교,전라남도 장성군 서삼면 장산리,061-390-9900,,35.3419484,126.7548517
전남,장성,4688010125,추암,문향고등학교,전라남도 장성군 장성읍 기산리,061-399-3300,,35.3041909,126.7728683
전남,장성,4688010125,추암,황룡중학교,전라남도 장성군 황룡면 장산리,061-392-1266,,35.296489,126.76001
전남,장성,4688010125,추암,필암리마을회관,전라남도 장성군 황룡면 필암리,061-394-9753,,35.3064303,126.7524584
전남,장성,4688010125,추암,금호마을회관,전라남도 장성군 황룡면 금호리,061-394-4858,30.0,35.3312165,126.7211523
경북,성주,4784010174,인촌,성주군청,경상북도 성주군 성주읍,054-930-6374,,35.91798130000001,128.2805581
경북,성주,4784010174,인촌,성주중앙초교,경상북도 성주군 성주읍 경산리,054-933-2031,1753.0,35.9177434,128.2834318
경북,성주,4784010174,인촌,성주고교,경상북도 성주군 성주읍 금산리,054-933-2624,2147.0,35.9426489,128.2815509
경북,성주,4784010174,인촌,성주중학교,경상북도 성주군 성주읍 예산리,054-933-2047,1531.0,35.9275996,128.2879619
경북,성주,4784010174,인촌,당소노인정,경상북도 성주군 월항면 용각리,054-931-8284,25.0,35.968021,128.313312
경북,성주,4784010174,인촌,지방초교,경상북도 성주군 월항면 지방리,054-933-8716,277.0,35.9935134,128.2980628
경북,성주,4784010174,인촌,지방리노인회관,경상북도 성주군 월항면 지방리,054-933-8632,30.0,35.9935134,128.2980628
경북,성주,4784010174,인촌,봉소초교,경상북도 성주군 초전면 용봉리,054-932-6833,187.0,36.0279694,128.2700872
경북,성주,4784010174,인촌,장수경로당,경상북도 성주군 월항면 수죽리,054-933-8632,30.0,35.9816137,128.3046282
전북,부안,4580010102,청림,부안서중학교,전라북도 부안군 변산면 지서리,063-582-3654,700.0,35.66285269999999,126.5378429
전북,부안,4580010102,청림,변산초등학교,전라북도 부안군 변산면 지서리,063-580-3654,600.0,35.66285269999999,126.5378429
경남,진주.산청,4817010100,운천,반성 초등학교,경상남도 진주시 일반성면 창촌리,055-754-6053,500.0,35.1729882,128.2810319
경남,진주.산청,4817010100,운천,반성 중학교,경상남도 진주시 사봉면 무촌리,055-754-6009,300.0,35.1802992,128.2644365
경남,진주.산청,4817010100,운천,진주 외국어 고등학교,경상남도 진주시 일반성면 개암리,055-761-7564,500.0,35.1674457,128.2927402
강원,원주,4213010028,궁촌,비두초등학교,강원특별자치도 원주시 문막읍 비두리,033-732-7508,238.0,37.2426696,127.8462326
강원,원주,4213010028,궁촌,원주청소년수련원,강원특별자치도 원주시 문막읍 비두리,033-732-3082,2015.0,37.2426696,127.8462326
강원,원주,4213010028,궁촌,원주시청,강원특별자치도 원주시 무실동 ,033-737-3683,,37.32731649999999,127.9206605
강원,원주,4213010028,궁촌,GTB,강원특별자치도 춘천시 동면 장학리,033-748-5000,,37.9053208,127.7601752
강원,원주,4213010028,궁촌,궁촌1리노인회관,강원특별자치도 원주시 문막읍 궁촌리,033-731-9961,30.0,37.2735374,127.8349985
강원,원주,4213010028,궁촌,예동터청소년수련원,강원특별자치도 원주시 문막읍 궁촌리,033-732-8288,176.0,37.2735374,127.8349985
강원,원주,4213010028,궁촌,비두초등학교,강원특별자치도 원주시 문막읍 비두리,033-732-7508,120.0,37.2426696,127.8462326
강원,원주,4213010028,궁촌,원주청소년수련원,강원특별자치도 원주시 문막읍 비두리,033-732-3082,596.0,37.2426696,127.8462326
화안사업단,본부직할,4159090001,화성방조제,서신초등학교,경기도 화성시 서신면,031-357-5083,229.0,37.1639178,126.6978242
화안사업단,본부직할,4159090001,화성방조제,삼괴고등학교,경기도 화성시 우정읍,031-831-0600,203.0,37.0807123,126.7888689
화안사업단,본부직할,4159090001,화성방조제,삼괴중학교,경기도 화성시 우정읍,031-351-3102,126.0,37.0807123,126.7888689
화안사업단,본부직할,4159090001,화성방조제,화성장안초등학교,경기도 화성시 장안면,031-351-3638,224.0,37.0738197,126.8410027
화안사업단,본부직할,4159090001,화성방조제,장안여자중학교,경기도 화성시 장안면,031-351-2082,168.0,37.0738197,126.8410027
화안사업단,본부직할,4159090001,화성방조제,남양초등학교,경기도 화성시 남양읍,031-357-6160,0.0,37.2081823,126.8218019
전남,해남.완도,4689010049,신평,금일읍사무소,전라남도 완도군 금일읍,061-550-6190,,34.3504549,127.0436395
전남,해남.완도,4689010049,신평,kt완도지점,전라남도 완도군,061-553-0007,,34.319678,126.746282
전남,해남.완도,4689010049,신평,완도교육지원청,전라남도 완도군,061-550-0544,,34.319678,126.746282
전남,해남.완도,4689010049,신평,금일고등학교,전라남도 완도군 금일읍,061-555-2673,500.0,34.3504549,127.0436395
전남,해남.완도,4689010049,신평,금일중학교,전라남도 완도군 금일읍,061-553-4075,500.0,34.3504549,127.0436395
전남,해남.완도,4689010049,신평,신평리마을회관,전라남도 완도군 금일읍,-,50.0,34.3504549,127.0436395
전남,해남.완도,4689010049,신평,완도신평제 고지대 민가,전라남도 완도군 금일읍,,20.0,34.3504549,127.0436395
전남,해남.완도,4689010049,신평,신평리마을회관,전라남도 완도군 금일읍,,,34.3504549,127.0436395
전남,해남.완도,4689010050,용항,용항리교회,전라남도 완도군 금일읍,061-553-9631,54.0,34.3504549,127.0436395
전남,해남.완도,4689010050,용항,금일읍사무소,전라남도 완도군 금일읍,061-550-6190,,34.3504549,127.0436395
전남,해남.완도,4689010050,용항,금일읍사무소,전라남도 완도군 금일읍,061-550-6190,,34.3504549,127.0436395
강원,원주,4213010030,반계,원주세브란스기독병원,강원특별자치도 원주시 일산동 ,033-741-0114,,37.34818000000001,127.9433454
강원,원주,4213010030,반계,반계1리마을회관,강원특별자치도 원주시 문막읍 반계리,033-731-7294,96.0,37.2972231,127.7783226
강원,원주,4213010030,반계,원주시청,강원특별자치도 원주시 무실동 ,033-737-3683,,37.32731649999999,127.9206605
강원,원주,4213010030,반계,문막성결교회,강원특별자치도 원주시 문막읍 반계리,033-731-7617,78.0,37.2972231,127.7783226
강원,원주,4213010030,반계,반계초등학교,강원특별자치도 원주시 문막읍 반계리,033-731-0304,574.0,37.2972231,127.7783226
강원,원주,4213010030,반계,무내기휴게소,강원특별자치도 원주시 문막읍 반계리,033-731-2971,139.0,37.2972231,127.7783226
강원,원주,4213010030,반계,반계3리마을회관,강원특별자치도 원주시 문막읍 반계리,033-731-7111,26.0,37.2972231,127.7783226
강원,원주,4213010030,반계,원주시청,강원특별자치도 원주시 무실동 ,033-737-3681,,37.32731649999999,127.9206605
강원,원주,4213010030,반계,반계1리마을회관,강원특별자치도 원주시 문막읍 반계리,033- 731-7294,50.0,37.2972231,127.7783226
강원,원주,4213010030,반계,반계초등학교,강원특별자치도 원주시 문막읍 반계리,033- 731-0304,488.0,37.2972231,127.7783226
강원,원주,4213010030,반계,무내기휴게소,강원특별자치도 원주시 문막읍 반계리,033- 731-2971,150.0,37.2972231,127.7783226
강원,원주,4213010030,반계,반계3리마을회관,강원특별자치도 원주시 문막읍 반계리,033- 731-7111,30.0,37.2972231,127.7783226
강원,원주,4213010030,반계,문막교회,강원특별자치도 원주시 문막읍 반계리,033- 731-7617,100.0,37.2972231,127.7783226
경남,진주.산청,4886010225,율현,운용마을회관,경상남도 산청군 신등면 장천리,055-973-7997,30.0,35.4255518,127.9876888
경남,진주.산청,4886010225,율현,장천마을회관,경상남도 산청군 신등면 장천리,055-973-7995,30.0,35.4255518,127.9876888
경남,진주.산청,4886010225,율현,구평마을회관,경상남도 산청군 신등면 사정리,,30.0,35.4098787,128.0328846
경남,진주.산청,4886010225,율현,연산마을회관,경상남도 산청군 신등면 간공리,,30.0,35.3924974,128.0489633
경남,진주.산청,4886010225,율현,간공마을회관,경상남도 산청군 신등면 간공리,,30.0,35.3924974,128.0489633
경남,진주.산청,4886010225,율현,차황초등학교,경상남도 산청군 차황면 장위리,055-973-8662,210.0,35.4651424,127.914254
경남,진주.산청,4886010225,율현,가회중학교,경상남도 합천군 가회면 덕촌리,055-932-9106,100.0,35.4350043,128.0313309
경남,진주.산청,4886010225,율현,생비량초등학교,경상남도 산청군 생비량면 도리,055-973-0287,210.0,35.3410524,128.0441684
경남,진주.산청,4886010225,율현,상정마을회관,경상남도 산청군 신안면 하정리,055-972-4004,30.0,35.30457579999999,127.9832
경남,진주.산청,4886010225,율현,하정마을회관,경상남도 산청군 신안면 하정리,,30.0,35.30457579999999,127.9832
경남,진주.산청,4886010225,율현,대동마을회관,경상남도 산청군 신안면 하정리,055-972-0735,30.0,35.30457579999999,127.9832
경남,진주.산청,4886010225,율현,원지1234구마을회관,경상남도 산청군 신안면 하정리,055-972-2848,30.0,35.30457579999999,127.9832
경남,진주.산청,4886010225,율현,청현마을회관,경상남도 산청군 신안면 청현리,,30.0,35.3146639,128.0144005
경남,진주.산청,4886010225,율현,야정마을회관,경상남도 산청군 신안면 청현리,,30.0,35.3146639,128.0144005
경남,진주.산청,4886010225,율현,구담마을회관,경상남도 산청군 신안면 외고리,,30.0,35.3679037,127.9992274
경남,진주.산청,4886010225,율현,내고마을회관,경상남도 산청군 신안면 외고리,,30.0,35.3679037,127.9992274
경남,진주.산청,4886010225,율현,수대마을회관,경상남도 산청군 신안면 신기리,,30.0,35.2978713,128.0000057
경남,진주.산청,4886010225,율현,신기마을회관,경상남도 산청군 신안면 신기리,,30.0,35.2978713,128.0000057
경남,진주.산청,4886010225,율현,진태마을회관,경상남도 산청군 신안면 문대리,055-973-0307,30.0,35.3334512,127.9989485
경남,진주.산청,4886010225,율현,척지마을회관,경상남도 산청군 신등면 모례리,055-973-6779,30.0,35.397587,127.9663531
경남,진주.산청,4886010225,율현,모례마을회관,경상남도 산청군 신등면 모례리,055-972-4879,30.0,35.397587,127.9663531
경남,진주.산청,4886010225,율현,창안마을회관,경상남도 산청군 신안면 중촌리,,30.0,35.3300601,127.9806618
경남,진주.산청,4886010225,율현,청산마을경로당,경상남도 산청군 신등면 가술리,,30.0,35.3985284,128.0215546
경남,진주.산청,4886010225,율현,이교마을회관,경상남도 산청군 신등면 장천리,,30.0,35.4255518,127.9876888
경남,진주.산청,4886010225,율현,손항경로당,경상남도 산청군 신등면 장천리,,30.0,35.4255518,127.9876888
경남,진주.산청,4886010225,율현,단성초교,경상남도 산청군 단성면 성내리,055-972-6016,400.0,35.2987614,127.9580519
경남,진주.산청,4886010225,율현,단성중고교,경상남도 산청군 단성면 강누리,055-973-6381,360.0,35.3087028,127.9498989
경남,진주.산청,4886010225,율현,생비량초교,경상남도 산청군 생비량면 도리,055-973-0287,500.0,35.3410524,128.0441684
경남,진주.산청,4886010225,율현,한빈경로당,경상남도 산청군 신안면 장죽리,055-973-1878,20.0,35.3404819,128.008971
경남,진주.산청,4886010225,율현,신등중고교,경상남도 산청군 신등면 양전리,055-973-7724,180.0,35.3882507,127.9941136
경남,진주.산청,4886010225,율현,가림경로당,경상남도 산청군 신등면 가술리,055-972-3303,25.0,35.3985284,128.0215546
경남,진주.산청,4886010225,율현,제일수양관,경상남도 산청군 신등면 모례리,055-973-8322,30.0,35.397587,127.9663531
경남,진주.산청,4886010225,율현,장천회관,경상남도 산청군 신등면 장천리,055-973-7995,25.0,35.4255518,127.9876888
충북,진천,4375010022,사양,원암경로당,충청북도 진천군 문백면,043-539-8542,50.0,36.799936,127.4510218
충북,진천,4375010022,사양,청주기상대,충청북도 청주시 흥덕구 복대동,043-268-0019,,36.6352554,127.4386333
충북,진천,4375010022,사양,한국전기안전공사,충청북도 청주시 청원구 율량동,043-210-4500,,36.6642811,127.5076193
충북,진천,4375010022,사양,진천소방서,충청북도 진천군 진천읍 장관리,043-539-8151,,36.87170649999999,127.4266093
충북,진천,4375010022,사양,KBS청주,충청북도 청주시 서원구 성화동,043-260-7400,,36.6096636,127.4525914
충북,진천,4375010022,사양,진천 경찰서,충청북도 진천군 진천읍 송두리,043-531-5329,,36.8772538,127.4543914
충북,진천,4375010022,사양,진천 문백면사무소,충청북도 진천군 문백면 옥성리,043-201-8652,,36.7966306,127.4484771
충북,진천,4375010022,사양,충청북도,충청북도 청주시 상당구 문화동,043-220-2433,,36.6342161,127.4921722
충북,진천,4375010022,사양,진천군,충청북도 진천군 진천읍 읍내리,043-539-3684,,36.857496,127.4434583
충북,진천,4375010022,사양,충북도,충청북도 청주시 상당구 문화동,043-220-4380 4314,,36.6342161,127.4921722
충북,진천,4375010022,사양,진천성모병원,충청북도 진천군 진천읍 읍내리,043-536-4449,299.0,36.857496,127.4434583
충북,진천,4375010022,사양,문백초등학교,충청북도 진천군 문백면,043-532-7590,483.0,36.799936,127.4510218
전남,장흥,4680010009,성산,한국농어촌공사 장흥지사,전라남도 장흥군 장흥읍 향양리,061-860-7600,,34.6800346,126.9296008
전남,장흥,4680010009,성산,방촌유물전시관,전라남도 장흥군 관산읍 방촌리,061-867-0529,150.0,34.5434878,126.9411589
전남,장흥,4680010009,성산,선평리회관,전라남도 장흥군 관산읍 부평리,061-867-8661,100.0,34.5654602,126.8840949
전남,장흥,4680010009,성산,관산고등학교,전라남도 장흥군 관산읍 옥당리,061-867-3102,1000.0,34.55300950000001,126.9299503
경남,하동.남해,4885010103,서포,고내마을회관,경상남도 하동군 진교면 고이리,055-882-4109,,35.0607965,127.909151
경남,하동.남해,4885010103,서포,하동군청,경상남도 하동군 하동읍 읍내리,055-880-2256,,35.0735153,127.7475564
경기,평택,4149010021,삼인동,봉무1리마을회관,경기도 용인시 처인구 남사읍 봉무리,031-339-4677,,37.1150932,127.1480686
경기,평택,4149010021,삼인동,한국전력공사 동용인지사,경기도 용인시 처인구 김량장동,031-330-2239,,37.2353137,127.2026542
경기,평택,4149010021,삼인동,육군 5171부대,경기도 용인시,031-339-4115,,37.2361653,127.1891246
경기,평택,4149010021,삼인동,용인동부경찰서,경기도 용인시 처인구 삼가동,031-260-0358,,37.24019610000001,127.165595
경기,평택,4149010021,삼인동,삼인동마을회관,경기도 용인시 처인구 남사면 북리,031-332-6711,42.0,37.1557456,127.1415388
경기,평택,4149010021,삼인동,봉무1리마을회관,경기도 용인시 처인구 남사면 봉무리,031-339-4677,36.0,37.1150932,127.1480686
경기,평택,4149010021,삼인동,북1리마을회관,경기도 용인시 처인구 남사면 북리,031-334-4963,38.0,37.1557456,127.1415388
경기,평택,4149010021,삼인동,삼인동마을회관,경기도 용인시 처인구 남사읍 북리,031-332-6711,,37.1557456,127.1415388
경기,평택,4149010021,삼인동,북1리마을회관,경기도 용인시 처인구 남사읍 북리,031-334-4963,,37.1557456,127.1415388
경기,평택,4149010021,삼인동,경기도 재난대책본부,경기도 수원시,031-8008-3132~5,,37.2667603,127.0014613
경기,평택,4149010021,삼인동,용인시청,경기도 용인시 처인구 삼가동,031-324-2150,,37.24019610000001,127.165595
경기,평택,4149010021,삼인동,남사면사무소,경기도 용인시 처인구 남사면 봉무리,031-324-5640,,37.1150932,127.1480686
경기,평택,4149010021,삼인동,이동면사무소,경기도 용인시 처인구 이동면 송전리,031-324-5640,,37.1363891,127.2038845
경기,평택,4149010021,삼인동,재난안전대책본부,경기도 수원시 권선구,031-230-6623,,37.2605171,126.9797665
충북,옥천.영동,4374010027,추풍령,추풍령보건지소,충청북도 영동군 추풍령면 추풍령리,043-742-3371,,36.2101415,127.9975992
충북,옥천.영동,4374010027,추풍령,계룡리마을회관,충청북도 영동군 추풍령면 계룡리,043- 742-3298,40.0,36.2068061,127.9581291
